id,cip6
MID25977012,141901
MID25977127,141901
MID25977188,141001
MID25977488,141901
MID25977493,141001
MID25977532,141901
MID25977731,140801
MID25977870,141001
MID25978052,141901
MID25978128,141001
MID25978276,141001
MID25978429,140801
MID25978555,141901
MID25978926,141001
MID25978978,141001
MID25979175,141001
MID25979907,141001
MID25980192,141901
MID25980665,141001
MID25981187,141001
MID25981238,141001
MID25981268,141901
MID25981638,141001
MID25981640,141901
MID25982169,141901
MID25982250,141901
MID25982300,140801
MID25982376,140801
MID25982430,141901
MID25982469,140801
MID25982832,141901
MID25982904,140801
MID25982933,141901
MID25983099,141901
MID25983105,141901
MID25983428,140801
MID25983472,140801
MID25983618,141901
MID25983643,141901
MID25983704,140801
MID25983825,141001
MID25984116,141001
MID25984177,140801
MID25984178,141001
MID25984319,141901
MID25984405,141901
MID25984414,141901
MID25984436,141901
MID25984765,140801
MID25984849,141901
MID25984858,140801
MID25984999,141901
MID25985359,140801
MID25985604,141901
MID25985870,141901
MID25985872,140801
MID25986087,141901
MID25986127,141001
MID25986154,140801
MID25986166,140801
MID25986191,141901
MID25986239,141901
MID25986347,140801
MID25986783,141901
MID25987033,140801
MID25987033,141001
MID25987074,141901
MID25987121,141001
MID25987143,141001
MID25987448,141001
MID25987455,141901
MID25987625,140801
MID25987672,140801
MID25987883,140801
MID25988005,140801
MID25988017,140801
MID25988072,140801
MID25988072,141901
MID25988083,140801
MID25988102,140801
MID25988144,140801
MID25988321,141901
MID25988353,141901
MID25988429,141001
MID25988498,141901
MID25988651,141901
MID25988728,141001
MID25988779,141001
MID25989117,141901
MID25989251,141001
MID25989275,140801
MID25989328,140801
MID25989348,140801
MID25989588,140801
MID25989666,141001
MID25989855,141001
MID25989989,141001
MID25990161,140801
MID25990196,140801
MID25990211,141901
MID25990245,140801
MID25990254,141901
MID25990424,141901
MID25990458,141901
MID25990467,141901
MID25990661,141001
MID25990743,141001
MID25990743,141901
MID25990902,141901
MID25990943,141901
MID25991081,140801
MID25991207,140801
MID25991291,141901
MID25991420,140801
MID25991509,141901
MID25991702,140801
MID25991714,140801
MID25991782,141001
MID25992060,141001
MID25992091,140801
MID25992212,140801
MID25992254,141001
MID25992464,141901
MID25992508,141001
MID25992719,141001
MID25992720,140801
MID25992855,141901
MID25992880,140801
MID25992988,140801
MID25993063,140801
MID25993215,141901
MID25993215,140801
MID25993230,141001
MID25993375,140801
MID25993438,140801
MID25993438,141901
MID25993448,141901
MID25993747,141901
MID25993817,141001
MID25993882,141901
MID25993897,140801
MID25993944,141901
MID25993981,141001
MID25994321,141901
MID25994321,140801
MID25994486,140801
MID25994563,141001
MID25994637,140801
MID25994662,141001
MID25994669,141901
MID25994820,141001
MID25994821,141901
MID25995086,141001
MID25995268,141901
MID25995499,141901
MID25995546,141901
MID25995585,140801
MID25995671,141001
MID25995720,141901
MID25995736,141901
MID25996193,140801
MID25996387,140801
MID25996412,141001
MID25996585,141901
MID25996942,140801
MID25996945,141001
MID25997162,141901
MID25997235,140801
MID25997280,141901
MID25997466,141901
MID25997524,140801
MID25997524,141001
MID25997527,141901
MID25997623,141001
MID25997681,140801
MID25997736,140801
MID25997786,140801
MID25997891,141901
MID25997907,141901
MID25998050,141901
MID25998089,141001
MID25998191,141901
MID25998272,140801
MID25998382,140801
MID25998618,140801
MID25998801,140801
MID25998858,141901
MID25998900,141901
MID25999302,141901
MID25999476,140801
MID25999493,141901
MID25999689,141901
MID25999734,141901
MID25999858,141901
MID25999913,140801
MID25999971,140801
MID26000034,141001
MID26000120,141901
MID26000159,141001
MID26000484,141901
MID26000484,140801
MID26000560,141901
MID26000626,140801
MID26000728,141001
MID26001329,141001
MID26001444,141901
MID26001534,141001
MID26001546,141001
MID26001577,140801
MID26001644,141001
MID26001723,141001
MID26001723,140801
MID26001881,141001
MID26001941,140801
MID26002105,141901
MID26002106,141901
MID26002145,141901
MID26002172,141901
MID26002197,141001
MID26002320,141901
MID26002320,140801
MID26002475,140801
MID26002565,141901
MID26002653,140801
MID26002775,141001
MID26002988,141901
MID26003012,140801
MID26003370,141901
MID26003456,141901
MID26003515,141901
MID26003565,141901
MID26003664,141901
MID26003672,141901
MID26003863,141001
MID26003874,141901
MID26004068,141901
MID26004144,141001
MID26004223,141901
MID26004304,141001
MID26004378,141901
MID26004424,141901
MID26004466,141901
MID26004793,141001
MID26004821,140801
MID26004838,141901
MID26004861,141901
MID26005203,140801
MID26005269,141901
MID26005361,140801
MID26005368,141001
MID26005391,140801
MID26005528,140801
MID26005592,141901
MID26005648,141001
MID26005648,141901
MID26006069,141901
MID26006237,141001
MID26006319,141901
MID26006365,141001
MID26006438,141001
MID26006446,141901
MID26006705,140801
MID26006705,141901
MID26006870,140801
MID26006973,140801
MID26007078,141901
MID26007160,141001
MID26007174,141901
MID26007391,141901
MID26007471,140801
MID26007554,140801
MID26007574,141901
MID26007741,140801
MID26007747,140801
MID26007971,141901
MID26008037,141001
MID26008095,141901
MID26008150,141901
MID26008178,140801
MID26008178,141901
MID26008190,141001
MID26008199,141001
MID26008234,140801
MID26008295,140801
MID26008426,141901
MID26008515,140801
MID26008525,141901
MID26008555,141901
MID26008672,141901
MID26008759,141901
MID26008909,140801
MID26009036,140801
MID26009157,141901
MID26009232,140801
MID26009250,141001
MID26009430,141901
MID26009490,140801
MID26009529,140801
MID26009531,140801
MID26009635,141901
MID26010123,141901
MID26010695,140801
MID26010700,140801
MID26010700,141001
MID26010712,140801
MID26011014,141001
MID26011077,140801
MID26011138,141001
MID26011177,141901
MID26011215,141901
MID26011341,140801
MID26011693,141901
MID26011734,141901
MID26011878,140801
MID26011878,141901
MID26011995,141001
MID26012055,141901
MID26012301,140801
MID26012561,141901
MID26012568,141001
MID26012586,141901
MID26012611,140801
MID26012636,141001
MID26012636,141901
MID26012650,141001
MID26012708,141901
MID26012714,140801
MID26012897,141901
MID26013181,141901
MID26013232,140801
MID26013691,140801
MID26013882,141901
MID26013942,141001
MID26013970,141001
MID26014195,140801
MID26014252,140801
MID26014712,141901
MID26014749,141901
MID26014779,141001
MID26014802,141001
MID26014945,141901
MID26014945,140801
MID26014976,141901
MID26015284,140801
MID26015354,141001
MID26015422,141901
MID26015456,140801
MID26015651,141901
MID26015736,141001
MID26016159,141001
MID26016292,141901
MID26016400,141901
MID26016568,140801
MID26016706,140801
MID26016798,141901
MID26016957,141001
MID26017054,140801
MID26017054,141901
MID26017312,141901
MID26017361,141901
MID26017378,141901
MID26017449,141901
MID26017703,141001
MID26017824,141901
MID26017824,140801
MID26017862,141901
MID26017952,141901
MID26017955,141001
MID26018332,141901
MID26018358,141001
MID26018402,140801
MID26018413,140801
MID26018438,140801
MID26018854,141901
MID26018944,140801
MID26019047,141901
MID26019076,141901
MID26019110,140801
MID26019123,141001
MID26019186,141901
MID26019230,141901
MID26019687,140801
MID26019847,141001
MID26019847,140801
MID26020071,141901
MID26020150,141901
MID26020190,141001
MID26020244,140801
MID26020385,141001
MID26020860,140801
MID26020878,141901
MID26021179,141001
MID26021359,141901
MID26021445,141901
MID26021496,141001
MID26021500,140801
MID26021503,141001
MID26021503,141901
MID26021595,141001
MID26021595,140801
MID26021857,141901
MID26021934,141001
MID26022038,141001
MID26022120,141901
MID26022255,141901
MID26022384,141901
MID26022606,140801
MID26022687,140801
MID26022975,140801
MID26023344,140801
MID26023375,141901
MID26023389,140801
MID26023451,141001
MID26023555,141001
MID26023741,141901
MID26023958,141901
MID26024037,141901
MID26024149,140801
MID26024177,141901
MID26024188,140801
MID26024201,140801
MID26024404,141901
MID26024600,141901
MID26024923,140801
MID26025386,141901
MID26025479,141001
MID26025698,141901
MID26025836,141901
MID26025836,140801
MID26025923,140801
MID26025984,141901
MID26026253,141901
MID26026398,141001
MID26026417,141001
MID26026507,141901
MID26026586,140801
MID26026654,141001
MID26026743,140801
MID26026905,141901
MID26027071,141901
MID26027140,141001
MID26027223,140801
MID26027614,140801
MID26027719,141901
MID26027800,141901
MID26028052,141001
MID26028127,141901
MID26028360,141901
MID26028480,140801
MID26028491,141901
MID26028593,140801
MID26028830,140801
MID26028833,141901
MID26029066,141901
MID26029131,141901
MID26029466,141901
MID26029554,141901
MID26029679,140801
MID26029710,141901
MID26029747,140801
MID26029863,141901
MID26029863,140801
MID26029943,140801
MID26029960,141901
MID26030044,140801
MID26030129,141901
MID26030541,140801
MID26030808,141901
MID26031236,140801
MID26031337,140801
MID26031337,141001
MID26031345,140801
MID26031347,141901
MID26031552,141901
MID26031552,140801
MID26031697,141001
MID26031698,140801
MID26031774,141901
MID26031890,140801
MID26031907,140801
MID26032026,141001
MID26032054,140801
MID26032085,141001
MID26032085,141901
MID26032149,141901
MID26032152,141901
MID26032185,141901
MID26032272,141901
MID26032298,141901
MID26032426,141001
MID26032460,141901
MID26032520,140801
MID26032754,141001
MID26032956,141901
MID26032972,140801
MID26032997,141001
MID26033001,141901
MID26033528,140801
MID26033731,140801
MID26033787,141001
MID26033880,141901
MID26034004,141901
MID26034246,141901
MID26034296,141001
MID26034637,141001
MID26034675,141901
MID26034708,141901
MID26034800,140801
MID26034891,141901
MID26034898,140801
MID26035311,141001
MID26035480,140801
MID26035754,141901
MID26036259,140801
MID26036369,141001
MID26036439,140801
MID26036534,141001
MID26036596,140801
MID26036681,140801
MID26036778,140801
MID26036943,141001
MID26037023,140801
MID26037150,141901
MID26037395,140801
MID26037403,141901
MID26037410,141901
MID26037554,141901
MID26037624,141901
MID26037823,140801
MID26037847,140801
MID26038005,141901
MID26038199,141901
MID26038391,141901
MID26038726,141901
MID26038870,140801
MID26038982,140801
MID26039071,140801
MID26039230,140801
MID26039392,141001
MID26039419,140801
MID26039513,141001
MID26039658,140801
MID26039919,141901
MID26039994,141901
MID26040096,140801
MID26040126,141001
MID26040156,141901
MID26040268,141001
MID26040329,140801
MID26040334,141901
MID26040343,141001
MID26040443,141901
MID26040496,140801
MID26040502,141901
MID26040519,140801
MID26041066,140801
MID26041226,141901
MID26041237,140801
MID26041359,141001
MID26041359,141901
MID26041521,141901
MID26041623,141001
MID26041656,141901
MID26042059,141001
MID26042077,141001
MID26042109,141901
MID26042243,141901
MID26042300,141001
MID26042823,141001
MID26042945,140801
MID26042969,141901
MID26043014,140801
MID26043057,141901
MID26043383,140801
MID26043442,141901
MID26043549,141001
MID26043783,141901
MID26043838,141901
MID26044039,141901
MID26044125,140801
MID26044140,141901
MID26044233,141901
MID26044339,140801
MID26045221,140801
MID26045309,141001
MID26045733,140801
MID26045889,141901
MID26046061,140801
MID26046514,140801
MID26046857,140801
MID26047054,141901
MID26047097,140801
MID26047308,140801
MID26047878,141001
MID26048019,141901
MID26048042,140801
MID26048192,141001
MID26048324,141901
MID26048395,141901
MID26048403,141001
MID26048780,141901
MID26048819,141901
MID26048889,141001
MID26048989,141901
MID26049202,141901
MID26049270,141901
MID26049283,141901
MID26049339,140801
MID26049558,141001
MID26049577,140801
MID26049831,141001
MID26049831,140801
MID26050023,141901
MID26050072,140801
MID26050086,141001
MID26050317,141901
MID26050594,141901
MID26050915,141901
MID26051352,141901
MID26051384,141001
MID26051487,141901
MID26051569,141001
MID26051901,141901
MID26051902,140801
MID26052303,141901
MID26052414,140801
MID26052474,141901
MID26052655,140801
MID26052689,140801
MID26052797,141901
MID26052893,140801
MID26052936,140801
MID26052995,140801
MID26053070,140801
MID26053169,140801
MID26053187,141001
MID26053260,140801
MID26053276,141001
MID26053322,141901
MID26053394,141001
MID26053596,140801
MID26053810,140801
MID26054261,141901
MID26054466,140801
MID26054526,140801
MID26054574,141901
MID26054694,141901
MID26054819,141001
MID26054912,141901
MID26055024,140801
MID26055081,140801
MID26055128,140801
MID26055172,141001
MID26055280,141901
MID26055611,141001
MID26055617,140801
MID26055859,141901
MID26055923,140801
MID26056313,140801
MID26056437,140801
MID26056640,140801
MID26056642,140801
MID26056651,141901
MID26057056,141901
MID26057206,141901
MID26058108,141901
MID26058157,140801
MID26058159,141901
MID26058331,141901
MID26058371,141901
MID26058397,140801
MID26058447,141901
MID26058544,141901
MID26058592,141901
MID26058624,141901
MID26058943,141001
MID26058968,141901
MID26059061,141901
MID26059151,140801
MID26059384,141901
MID26059451,140801
MID26059753,141901
MID26060053,141901
MID26060263,141901
MID26060286,141901
MID26060737,141901
MID26060956,141901
MID26061087,141901
MID26061355,141901
MID26061385,140801
MID26061534,141901
MID26061547,140801
MID26061581,141901
MID26061666,140801
MID26062125,141901
MID26062178,141901
MID26062206,140801
MID26062211,141901
MID26062514,141001
MID26062851,141901
MID26062995,141001
MID26063146,141901
MID26063396,140801
MID26063589,141901
MID26063761,140801
MID26063843,141901
MID26064186,141901
MID26064303,141901
MID26064310,141901
MID26064343,141901
MID26064514,141901
MID26064608,141901
MID26064696,141901
MID26064726,141901
MID26065383,141901
MID26065481,141901
MID26065569,141901
MID26065922,141901
MID26066145,141901
MID26066277,141901
MID26066299,140801
MID26066648,140801
MID26066895,140801
MID26066973,141901
MID26067381,141901
MID26067523,140801
MID26067601,141901
MID26067774,141901
MID26067782,141901
MID26067798,141901
MID26067807,141901
MID26067887,141901
MID26068006,141901
MID26068290,141901
MID26068550,141901
MID26068587,141001
MID26069335,141901
MID26069337,140801
MID26069614,140801
MID26069614,141901
MID26069806,140801
MID26069870,141901
MID26070019,140801
MID26070058,141901
MID26070127,141901
MID26070213,141901
MID26070218,140801
MID26070622,141001
MID26070851,140801
MID26070870,141901
MID26070903,141901
MID26071135,140801
MID26071559,141901
MID26071639,141901
MID26071667,141901
MID26071671,141901
MID26071681,141901
MID26072446,140801
MID26072686,141901
MID26072757,141901
MID26072777,141901
MID26072872,140801
MID26073113,141901
MID26073399,141901
MID26073509,140801
MID26073611,140801
MID26073616,141901
MID26073616,140801
MID26073787,141901
MID26073860,141901
MID26073908,140801
MID26073930,141901
MID26073966,141001
MID26074042,141901
MID26074178,141901
MID26074276,141901
MID26074453,141901
MID26074575,141901
MID26074597,141901
MID26074764,141901
MID26074834,141901
MID26074834,140801
MID26074835,141001
MID26075097,141901
MID26075127,141001
MID26075127,141901
MID26075152,141901
MID26075152,140801
MID26075318,141901
MID26075552,140801
MID26075590,141901
MID26075733,141901
MID26075790,140801
MID26075790,141901
MID26075819,141901
MID26075940,141901
MID26076195,140801
MID26076257,140801
MID26076410,141901
MID26076550,141901
MID26076742,141901
MID26076807,140801
MID26076823,140801
MID26077091,140801
MID26077173,141901
MID26077211,141901
MID26077404,141901
MID26077463,140801
MID26077864,141901
MID26077955,140801
MID26078041,141901
MID26078397,141901
MID26078425,141901
MID26078508,140801
MID26078905,141001
